id,character
2353,principal_skinner
2354,brandine_spuckler
2355,patty_bouvier
2356,barney_gumble
2357,homer_simpson
2358,kearney_zzyzwicz
2359,cletus_spuckler
2360,disco_stu
2361,kearney_zzyzwicz
2362,miss_hoover
2363,groundskeeper_willie
2364,charles_montgomery_burns
2365,milhouse_van_houten
2366,bart_simpson
2367,kearney_zzyzwicz
2368,groundskeeper_willie
2369,apu_nahasapeemapetilon
2370,krusty_the_clown
2371,miss_hoover
2372,principal_skinner
2373,maggie_simpson
2374,waylon_smithers
2375,professor_john_frink
2376,mayor_quimby
2377,apu_nahasapeemapetilon
2378,comic_book_guy
2379,timothy_lovejoy
2380,nelson_muntz
2381,apu_nahasapeemapetilon
2382,bart_simpson
2383,gil
2384,homer_simpson
2385,marge_simpson
2386,waylon_smithers
2387,milhouse_van_houten
2388,carl_carlson
2389,dolph_starbeam
2390,abraham_grampa_simpson
2391,snake_jailbird
2392,disco_stu
2393,principal_skinner
2394,duff_man
2395,otto_mann
2396,homer_simpson
2397,homer_simpson
2398,barney_gumble
2399,patty_bouvier
2400,nelson_muntz
2401,chief_wiggum
2402,agnes_skinner
2403,disco_stu
2404,waylon_smithers
2405,sideshow_bob
2406,timothy_lovejoy
2407,dolph_starbeam
2408,agnes_skinner
2409,apu_nahasapeemapetilon
2410,lionel_hutz
2411,barney_gumble
2412,disco_stu
2413,edna_krabappel
2414,dolph_starbeam
2415,apu_nahasapeemapetilon
2416,apu_nahasapeemapetilon
2417,lionel_hutz
2418,snake_jailbird
2419,disco_stu
2420,milhouse_van_houten
2421,charles_montgomery_burns
2422,otto_mann
2423,fat_tony
2424,mayor_quimby
2425,abraham_grampa_simpson
2426,principal_skinner
2427,sideshow_bob
2428,marge_simpson
2429,abraham_grampa_simpson
2430,mayor_quimby
2431,rainier_wolfcastle
2432,bart_simpson
2433,miss_hoover
2434,troy_mcclure
2435,gary_chalmers
2436,lionel_hutz
2437,ned_flanders
2438,timothy_lovejoy
2439,lenny_leonard
2440,abraham_grampa_simpson
2441,fat_tony
2442,ralph_wiggum
2443,milhouse_van_houten
2444,duff_man
2445,sideshow_mel
2446,lunchlady_doris
2447,lunchlady_doris
2448,gil
2449,marge_simpson
2450,lunchlady_doris
2451,gil
2452,groundskeeper_willie
2453,mayor_quimby
2454,bart_simpson
2455,edna_krabappel
2456,agnes_skinner
2457,disco_stu
2458,cletus_spuckler
2459,ned_flanders
2460,charles_montgomery_burns
2461,jimbo_jones
2462,snake_jailbird
2463,sideshow_mel
2464,barney_gumble
2465,ned_flanders
2466,lisa_simpson
2467,carl_carlson
2468,lenny_leonard
2469,edna_krabappel
2470,kearney_zzyzwicz
2471,kearney_zzyzwicz
2472,dolph_starbeam
2473,nelson_muntz
2474,moe_szyslak
2475,mayor_quimby
2476,professor_john_frink
2477,marge_simpson
2478,sideshow_bob
2479,abraham_grampa_simpson
2480,professor_john_frink
2481,comic_book_guy
2482,troy_mcclure
2483,ned_flanders
2484,kent_brockman
2485,apu_nahasapeemapetilon
2486,marge_simpson
2487,patty_bouvier
2488,kent_brockman
2489,professor_john_frink
2490,groundskeeper_willie
2491,marge_simpson
2492,waylon_smithers
2493,snake_jailbird
2494,fat_tony
2495,lenny_leonard
2496,moe_szyslak
2497,kent_brockman
2498,disco_stu
2499,groundskeeper_willie
2500,principal_skinner
2501,jimbo_jones
2502,ralph_wiggum
2503,barney_gumble
2504,krusty_the_clown
2505,groundskeeper_willie
2506,lenny_leonard
2507,bart_simpson
2508,brandine_spuckler
2509,comic_book_guy
2510,comic_book_guy
2511,carl_carlson
2512,lisa_simpson
2513,disco_stu
2514,miss_hoover
2515,marge_simpson
2516,mayor_quimby
2517,professor_john_frink
2518,kearney_zzyzwicz
2519,timothy_lovejoy
2520,duff_man
2521,milhouse_van_houten
2522,dolph_starbeam
2523,abraham_grampa_simpson
2524,selma_bouvier
2525,nelson_muntz
2526,bart_simpson
2527,miss_hoover
2528,brandine_spuckler
2529,edna_krabappel
2530,lunchlady_doris
2531,cletus_spuckler
2532,lisa_simpson
2533,apu_nahasapeemapetilon
2534,milhouse_van_houten
2535,lionel_hutz
2536,otto_mann
2537,moe_szyslak
2538,ned_flanders
2539,otto_mann
2540,snake_jailbird
2541,abraham_grampa_simpson
2542,agnes_skinner
2543,lunchlady_doris
2544,nelson_muntz
2545,gary_chalmers
2546,lisa_simpson
2547,dolph_starbeam
2548,otto_mann
2549,principal_skinner
2550,moe_szyslak
2551,nelson_muntz
2552,professor_john_frink
2553,moe_szyslak
2554,lenny_leonard
2555,troy_mcclure
2556,timothy_lovejoy
2557,gary_chalmers
2558,carl_carlson
2559,barney_gumble
2560,cletus_spuckler
2561,agnes_skinner
2562,dolph_starbeam
2563,moe_szyslak
2564,waylon_smithers
2565,fat_tony
2566,waylon_smithers
2567,carl_carlson
2568,professor_john_frink
2569,charles_montgomery_burns
2570,waylon_smithers
2571,patty_bouvier
2572,moe_szyslak
2573,chief_wiggum
2574,principal_skinner
2575,fat_tony
2576,cletus_spuckler
2577,marge_simpson
2578,bart_simpson
2579,bart_simpson
2580,chief_wiggum
2581,barney_gumble
2582,kent_brockman
2583,moe_szyslak
2584,cletus_spuckler
2585,gary_chalmers
2586,gil
2587,sideshow_bob
2588,marge_simpson
2589,edna_krabappel
2590,ned_flanders
2591,martin_prince
2592,homer_simpson
2593,groundskeeper_willie
2594,patty_bouvier
2595,milhouse_van_houten
2596,moe_szyslak
2597,carl_carlson
2598,professor_john_frink
2599,carl_carlson
2600,sideshow_mel
2601,selma_bouvier
2602,rainier_wolfcastle
2603,abraham_grampa_simpson
2604,professor_john_frink
2605,selma_bouvier
2606,krusty_the_clown
2607,kearney_zzyzwicz
2608,miss_hoover
2609,nelson_muntz
2610,maggie_simpson
2611,troy_mcclure
2612,lenny_leonard
2613,martin_prince
2614,chief_wiggum
2615,homer_simpson
2616,sideshow_bob
2617,abraham_grampa_simpson
2618,comic_book_guy
2619,gary_chalmers
2620,lunchlady_doris
2621,brandine_spuckler
2622,snake_jailbird
2623,gary_chalmers
2624,miss_hoover
2625,gil
2626,maggie_simpson
2627,jimbo_jones
2628,ned_flanders
2629,homer_simpson
2630,rainier_wolfcastle
2631,brandine_spuckler
2632,comic_book_guy
2633,jimbo_jones
2634,apu_nahasapeemapetilon
2635,apu_nahasapeemapetilon
2636,milhouse_van_houten
2637,snake_jailbird
2638,barney_gumble
2639,lisa_simpson
2640,timothy_lovejoy
2641,duff_man
2642,marge_simpson
2643,gil
2644,patty_bouvier
2645,comic_book_guy
2646,lunchlady_doris
2647,cletus_spuckler
2648,gary_chalmers
2649,moe_szyslak
2650,charles_montgomery_burns
2651,lenny_leonard
2652,bart_simpson
2653,ned_flanders
2654,lisa_simpson
2655,otto_mann
2656,jimbo_jones
2657,fat_tony
2658,charles_montgomery_burns
2659,lionel_hutz
2660,marge_simpson
2661,selma_bouvier
2662,chief_wiggum
2663,lionel_hutz
2664,disco_stu
2665,troy_mcclure
2666,gary_chalmers
2667,miss_hoover
2668,patty_bouvier
2669,jimbo_jones
2670,miss_hoover
2671,agnes_skinner
2672,gary_chalmers
2673,waylon_smithers
2674,principal_skinner
2675,principal_skinner
2676,kent_brockman
2677,duff_man
2678,mayor_quimby
2679,groundskeeper_willie
2680,comic_book_guy
2681,charles_montgomery_burns
2682,miss_hoover
2683,professor_john_frink
2684,lionel_hutz
2685,ralph_wiggum
2686,nelson_muntz
2687,barney_gumble
2688,moe_szyslak
2689,otto_mann
2690,gil
2691,chief_wiggum
2692,moe_szyslak
2693,charles_montgomery_burns
2694,kent_brockman
2695,dolph_starbeam
2696,kearney_zzyzwicz
2697,chief_wiggum
2698,selma_bouvier
2699,chief_wiggum
2700,snake_jailbird
2701,marge_simpson
2702,mayor_quimby
2703,lionel_hutz
2704,milhouse_van_houten
2705,gil
2706,bart_simpson
2707,charles_montgomery_burns
2708,otto_mann
2709,abraham_grampa_simpson
2710,waylon_smithers
2711,brandine_spuckler
2712,agnes_skinner
2713,rainier_wolfcastle
2714,otto_mann
2715,snake_jailbird
2716,dolph_starbeam
2717,apu_nahasapeemapetilon
2718,selma_bouvier
2719,agnes_skinner
2720,marge_simpson
2721,sideshow_mel
2722,charles_montgomery_burns
2723,mayor_quimby
2724,sideshow_mel
2725,groundskeeper_willie
2726,principal_skinner
2727,dolph_starbeam
2728,martin_prince
2729,krusty_the_clown
2730,lionel_hutz
2731,charles_montgomery_burns
2732,bart_simpson
2733,lisa_simpson
2734,abraham_grampa_simpson
2735,gil
2736,ned_flanders
2737,otto_mann
2738,krusty_the_clown
2739,charles_montgomery_burns
2740,abraham_grampa_simpson
2741,miss_hoover
2742,duff_man
2743,kearney_zzyzwicz
2744,gil
2745,agnes_skinner
2746,selma_bouvier
2747,maggie_simpson
2748,edna_krabappel
2749,homer_simpson
2750,brandine_spuckler
2751,agnes_skinner
2752,sideshow_bob
2753,kearney_zzyzwicz
2754,snake_jailbird
2755,otto_mann
2756,troy_mcclure
2757,nelson_muntz
2758,moe_szyslak
2759,carl_carlson
2760,edna_krabappel
2761,abraham_grampa_simpson
2762,sideshow_bob
2763,milhouse_van_houten
2764,principal_skinner
2765,mayor_quimby
2766,professor_john_frink
2767,chief_wiggum
2768,lionel_hutz
2769,duff_man
2770,fat_tony
2771,marge_simpson
2772,rainier_wolfcastle
2773,miss_hoover
2774,duff_man
2775,chief_wiggum
2776,chief_wiggum
2777,milhouse_van_houten
2778,gary_chalmers
2779,apu_nahasapeemapetilon
2780,barney_gumble
2781,lionel_hutz
2782,dolph_starbeam
2783,carl_carlson
2784,troy_mcclure
2785,moe_szyslak
2786,timothy_lovejoy
2787,brandine_spuckler
2788,waylon_smithers
2789,sideshow_bob
2790,brandine_spuckler
2791,agnes_skinner
2792,comic_book_guy
2793,krusty_the_clown
2794,disco_stu
2795,krusty_the_clown
2796,sideshow_bob
2797,marge_simpson
2798,homer_simpson
2799,lisa_simpson
2800,lisa_simpson
2801,milhouse_van_houten
2802,professor_john_frink
2803,brandine_spuckler
2804,lenny_leonard
2805,ralph_wiggum
2806,milhouse_van_houten
2807,timothy_lovejoy
2808,sideshow_bob
2809,gil
2810,gil
2811,bart_simpson
2812,lionel_hutz
2813,snake_jailbird
2814,patty_bouvier
2815,moe_szyslak
2816,ralph_wiggum
2817,carl_carlson
2818,nelson_muntz
2819,jimbo_jones
2820,disco_stu
2821,patty_bouvier
2822,timothy_lovejoy
2823,disco_stu
2824,fat_tony
2825,marge_simpson
2826,waylon_smithers
2827,ralph_wiggum
2828,gary_chalmers
2829,snake_jailbird
2830,groundskeeper_willie
2831,agnes_skinner
2832,carl_carlson
2833,gary_chalmers
2834,otto_mann
2835,rainier_wolfcastle
2836,patty_bouvier
2837,waylon_smithers
2838,fat_tony
2839,marge_simpson
2840,ned_flanders
2841,rainier_wolfcastle
2842,chief_wiggum
2843,otto_mann
2844,cletus_spuckler
2845,patty_bouvier
2846,mayor_quimby
2847,troy_mcclure
2848,chief_wiggum
2849,gil
2850,moe_szyslak
2851,chief_wiggum
2852,chief_wiggum
2853,carl_carlson
2854,krusty_the_clown
2855,barney_gumble
2856,kent_brockman
2857,patty_bouvier
2858,fat_tony
2859,fat_tony
2860,snake_jailbird
2861,groundskeeper_willie
2862,rainier_wolfcastle
2863,waylon_smithers
2864,kearney_zzyzwicz
2865,lenny_leonard
2866,groundskeeper_willie
2867,disco_stu
2868,lisa_simpson
2869,apu_nahasapeemapetilon
2870,miss_hoover
2871,cletus_spuckler
2872,bart_simpson
2873,patty_bouvier
2874,ralph_wiggum
2875,apu_nahasapeemapetilon
2876,disco_stu
2877,disco_stu
2878,otto_mann
2879,lionel_hutz
2880,mayor_quimby
2881,abraham_grampa_simpson
2882,otto_mann
2883,selma_bouvier
2884,duff_man
2885,ned_flanders
2886,lionel_hutz
2887,patty_bouvier
2888,rainier_wolfcastle
2889,edna_krabappel
2890,principal_skinner
2891,marge_simpson
2892,principal_skinner
2893,professor_john_frink
2894,duff_man
2895,disco_stu
2896,barney_gumble
2897,martin_prince
2898,bart_simpson
2899,barney_gumble
2900,lisa_simpson
2901,charles_montgomery_burns
2902,lenny_leonard
2903,chief_wiggum
2904,brandine_spuckler
2905,brandine_spuckler
2906,mayor_quimby
2907,lisa_simpson
2908,professor_john_frink
2909,lenny_leonard
2910,dolph_starbeam
2911,mayor_quimby
2912,professor_john_frink
2913,comic_book_guy
2914,jimbo_jones
2915,professor_john_frink
2916,rainier_wolfcastle
2917,charles_montgomery_burns
2918,agnes_skinner
2919,ralph_wiggum
2920,jimbo_jones
2921,gil
2922,chief_wiggum
2923,patty_bouvier
2924,abraham_grampa_simpson
2925,barney_gumble
2926,maggie_simpson
2927,brandine_spuckler
2928,professor_john_frink
2929,bart_simpson
2930,moe_szyslak
2931,brandine_spuckler
2932,moe_szyslak
2933,lenny_leonard
2934,abraham_grampa_simpson
2935,gary_chalmers
2936,groundskeeper_willie
2937,maggie_simpson
2938,lisa_simpson
2939,sideshow_bob
2940,chief_wiggum
2941,martin_prince
2942,professor_john_frink
2943,disco_stu
2944,professor_john_frink
2945,dolph_starbeam
2946,abraham_grampa_simpson
2947,milhouse_van_houten
2948,waylon_smithers
2949,moe_szyslak
2950,comic_book_guy
2951,otto_mann
2952,kent_brockman
2953,lunchlady_doris
2954,sideshow_mel
2955,agnes_skinner
2956,lunchlady_doris
2957,professor_john_frink
2958,patty_bouvier
2959,disco_stu
2960,abraham_grampa_simpson
2961,moe_szyslak
2962,barney_gumble
2963,rainier_wolfcastle
2964,sideshow_bob
2965,bart_simpson
2966,homer_simpson
2967,abraham_grampa_simpson
2968,professor_john_frink
2969,ralph_wiggum
2970,charles_montgomery_burns
2971,lenny_leonard
2972,apu_nahasapeemapetilon
2973,kent_brockman
2974,lunchlady_doris
2975,gil
2976,otto_mann
2977,edna_krabappel
2978,maggie_simpson
2979,brandine_spuckler
2980,marge_simpson
2981,maggie_simpson
2982,selma_bouvier
2983,moe_szyslak
2984,chief_wiggum
2985,lenny_leonard
2986,lisa_simpson
2987,lenny_leonard
2988,jimbo_jones
2989,groundskeeper_willie
2990,ned_flanders
2991,edna_krabappel
2992,lunchlady_doris
2993,miss_hoover
2994,charles_montgomery_burns
2995,kearney_zzyzwicz
2996,moe_szyslak
2997,miss_hoover
2998,dolph_starbeam
2999,lisa_simpson
3000,ralph_wiggum
3001,maggie_simpson
3002,bart_simpson
3003,ralph_wiggum
3004,krusty_the_clown
3005,disco_stu
3006,sideshow_bob
3007,lenny_leonard
3008,rainier_wolfcastle
3009,sideshow_bob
3010,barney_gumble
3011,patty_bouvier
3012,martin_prince
3013,agnes_skinner
3014,barney_gumble
3015,gil
3016,lionel_hutz
3017,patty_bouvier
3018,lisa_simpson
3019,patty_bouvier
3020,moe_szyslak
3021,bart_simpson
3022,disco_stu
3023,agnes_skinner
3024,homer_simpson
3025,chief_wiggum
3026,kearney_zzyzwicz
3027,otto_mann
3028,krusty_the_clown
3029,jimbo_jones
3030,duff_man
3031,comic_book_guy
3032,timothy_lovejoy
3033,miss_hoover
3034,ned_flanders
3035,martin_prince
3036,miss_hoover
3037,rainier_wolfcastle
3038,troy_mcclure
3039,brandine_spuckler
3040,ralph_wiggum
3041,martin_prince
3042,bart_simpson
3043,lenny_leonard
3044,marge_simpson
3045,jimbo_jones
3046,professor_john_frink
3047,sideshow_bob
3048,miss_hoover
3049,rainier_wolfcastle
3050,marge_simpson
3051,milhouse_van_houten
3052,comic_book_guy
3053,sideshow_bob
3054,fat_tony
3055,selma_bouvier
3056,agnes_skinner
3057,lisa_simpson
3058,timothy_lovejoy
3059,troy_mcclure
3060,gil
3061,snake_jailbird
3062,krusty_the_clown
3063,disco_stu
3064,rainier_wolfcastle
3065,nelson_muntz
3066,jimbo_jones
3067,lionel_hutz
3068,kent_brockman
3069,gary_chalmers
3070,agnes_skinner
3071,jimbo_jones
3072,sideshow_bob
3073,lionel_hutz
3074,maggie_simpson
3075,comic_book_guy
3076,lunchlady_doris
3077,groundskeeper_willie
3078,otto_mann
3079,kearney_zzyzwicz
3080,timothy_lovejoy
3081,groundskeeper_willie
3082,snake_jailbird
3083,barney_gumble
3084,barney_gumble
3085,sideshow_bob
3086,kent_brockman
3087,dolph_starbeam
3088,otto_mann
3089,lisa_simpson
3090,troy_mcclure
3091,selma_bouvier
3092,krusty_the_clown
3093,dolph_starbeam
3094,moe_szyslak
3095,martin_prince
3096,homer_simpson
3097,cletus_spuckler
3098,charles_montgomery_burns
3099,professor_john_frink
3100,rainier_wolfcastle
3101,mayor_quimby
3102,ralph_wiggum
3103,jimbo_jones
3104,brandine_spuckler
3105,sideshow_mel
3106,martin_prince
3107,groundskeeper_willie
3108,lunchlady_doris
3109,jimbo_jones
3110,ralph_wiggum
3111,homer_simpson
3112,selma_bouvier
3113,agnes_skinner
3114,snake_jailbird
3115,comic_book_guy
3116,milhouse_van_houten
3117,professor_john_frink
3118,principal_skinner
3119,nelson_muntz
3120,sideshow_bob
3121,patty_bouvier
3122,maggie_simpson
3123,ned_flanders
3124,sideshow_mel
3125,apu_nahasapeemapetilon
3126,gary_chalmers
3127,nelson_muntz
3128,lisa_simpson
3129,krusty_the_clown
3130,timothy_lovejoy
3131,apu_nahasapeemapetilon
3132,carl_carlson
3133,edna_krabappel
3134,lionel_hutz
3135,bart_simpson
3136,sideshow_mel
3137,cletus_spuckler
3138,martin_prince
3139,gil
3140,dolph_starbeam
3141,lionel_hutz
3142,lisa_simpson
3143,duff_man
3144,bart_simpson
3145,disco_stu
3146,lionel_hutz
3147,carl_carlson
3148,duff_man
3149,rainier_wolfcastle
3150,moe_szyslak
3151,otto_mann
3152,fat_tony
3153,abraham_grampa_simpson
3154,dolph_starbeam
3155,comic_book_guy
3156,waylon_smithers
3157,otto_mann
3158,rainier_wolfcastle
3159,groundskeeper_willie
3160,miss_hoover
3161,cletus_spuckler
3162,apu_nahasapeemapetilon
3163,milhouse_van_houten
3164,troy_mcclure
3165,waylon_smithers
3166,rainier_wolfcastle
3167,professor_john_frink
3168,snake_jailbird
3169,cletus_spuckler
3170,fat_tony
3171,ralph_wiggum
3172,fat_tony
3173,lionel_hutz
3174,timothy_lovejoy
3175,barney_gumble
3176,ned_flanders
3177,professor_john_frink
3178,kent_brockman
3179,lisa_simpson
3180,moe_szyslak
3181,barney_gumble
3182,gary_chalmers
3183,lionel_hutz
3184,homer_simpson
3185,fat_tony
3186,mayor_quimby
3187,abraham_grampa_simpson
3188,gil
3189,kent_brockman
3190,dolph_starbeam
3191,marge_simpson
3192,marge_simpson
3193,gil
3194,charles_montgomery_burns
3195,agnes_skinner
3196,milhouse_van_houten
3197,troy_mcclure
3198,otto_mann
3199,fat_tony
3200,snake_jailbird
3201,ralph_wiggum
3202,rainier_wolfcastle
3203,duff_man
3204,lunchlady_doris
3205,kearney_zzyzwicz
3206,duff_man
3207,chief_wiggum
3208,edna_krabappel
3209,groundskeeper_willie
3210,dolph_starbeam
3211,chief_wiggum
3212,charles_montgomery_burns
3213,homer_simpson
3214,waylon_smithers
3215,gary_chalmers
3216,lenny_leonard
3217,ned_flanders
3218,chief_wiggum
3219,homer_simpson
3220,selma_bouvier
3221,chief_wiggum
3222,fat_tony
3223,nelson_muntz
3224,kearney_zzyzwicz
3225,carl_carlson
3226,carl_carlson
3227,milhouse_van_houten
3228,dolph_starbeam
3229,lionel_hutz
3230,disco_stu
3231,brandine_spuckler
3232,kent_brockman
3233,miss_hoover
3234,moe_szyslak
3235,principal_skinner
3236,milhouse_van_houten
3237,edna_krabappel
3238,lisa_simpson
3239,lionel_hutz
3240,dolph_starbeam
3241,krusty_the_clown
3242,miss_hoover
3243,timothy_lovejoy
3244,abraham_grampa_simpson
3245,mayor_quimby
3246,carl_carlson
3247,nelson_muntz
3248,troy_mcclure
3249,carl_carlson
3250,snake_jailbird
3251,principal_skinner
3252,mayor_quimby
3253,otto_mann
3254,marge_simpson
3255,mayor_quimby
3256,miss_hoover
3257,barney_gumble
3258,troy_mcclure
3259,maggie_simpson
3260,waylon_smithers
3261,ned_flanders
3262,carl_carlson
3263,waylon_smithers
3264,groundskeeper_willie
3265,carl_carlson
3266,krusty_the_clown
3267,ned_flanders
3268,timothy_lovejoy
3269,principal_skinner
3270,apu_nahasapeemapetilon
3271,rainier_wolfcastle
3272,nelson_muntz
3273,comic_book_guy
3274,sideshow_bob
3275,gil
3276,brandine_spuckler
3277,jimbo_jones
3278,lunchlady_doris
3279,comic_book_guy
3280,duff_man
3281,gary_chalmers
3282,selma_bouvier
3283,moe_szyslak
3284,ralph_wiggum
3285,bart_simpson
3286,waylon_smithers
3287,dolph_starbeam
3288,edna_krabappel
3289,mayor_quimby
3290,rainier_wolfcastle
3291,moe_szyslak
3292,timothy_lovejoy
3293,professor_john_frink
3294,martin_prince
3295,waylon_smithers
3296,lunchlady_doris
3297,jimbo_jones
3298,ralph_wiggum
3299,moe_szyslak
3300,nelson_muntz
3301,moe_szyslak
3302,brandine_spuckler
3303,milhouse_van_houten
3304,apu_nahasapeemapetilon
3305,chief_wiggum
3306,mayor_quimby
3307,disco_stu
3308,sideshow_bob
3309,milhouse_van_houten
3310,sideshow_mel
3311,comic_book_guy
3312,principal_skinner
3313,selma_bouvier
3314,gil
3315,cletus_spuckler
3316,sideshow_bob
3317,abraham_grampa_simpson
3318,disco_stu
3319,krusty_the_clown
3320,principal_skinner
3321,dolph_starbeam
3322,selma_bouvier
3323,troy_mcclure
3324,comic_book_guy
3325,selma_bouvier
3326,principal_skinner
3327,kent_brockman
3328,carl_carlson
3329,fat_tony
3330,jimbo_jones
3331,miss_hoover
3332,jimbo_jones
3333,chief_wiggum
3334,chief_wiggum
3335,lionel_hutz
3336,carl_carlson
3337,martin_prince
3338,otto_mann
3339,maggie_simpson
3340,chief_wiggum
3341,jimbo_jones
3342,milhouse_van_houten
3343,cletus_spuckler
3344,comic_book_guy
3345,mayor_quimby
3346,kent_brockman
3347,abraham_grampa_simpson
3348,selma_bouvier
3349,miss_hoover
3350,ralph_wiggum
3351,carl_carlson
3352,apu_nahasapeemapetilon
3353,chief_wiggum
3354,edna_krabappel
3355,milhouse_van_houten
3356,nelson_muntz
3357,apu_nahasapeemapetilon
3358,professor_john_frink
3359,agnes_skinner
3360,agnes_skinner
3361,disco_stu
3362,lunchlady_doris
3363,groundskeeper_willie
3364,kearney_zzyzwicz
3365,sideshow_bob
3366,mayor_quimby
3367,duff_man
3368,carl_carlson
3369,barney_gumble
3370,principal_skinner
3371,chief_wiggum
3372,waylon_smithers
3373,groundskeeper_willie
3374,comic_book_guy
3375,troy_mcclure
3376,dolph_starbeam
3377,comic_book_guy
3378,barney_gumble
3379,kent_brockman
3380,moe_szyslak
3381,patty_bouvier
3382,snake_jailbird
3383,ralph_wiggum
3384,marge_simpson
3385,krusty_the_clown
3386,ned_flanders
3387,fat_tony
3388,lunchlady_doris
3389,agnes_skinner
3390,edna_krabappel
3391,disco_stu
3392,bart_simpson
3393,waylon_smithers
3394,mayor_quimby
3395,comic_book_guy
3396,rainier_wolfcastle
3397,barney_gumble
3398,waylon_smithers
3399,comic_book_guy
3400,barney_gumble
3401,miss_hoover
3402,moe_szyslak
3403,duff_man
3404,barney_gumble
3405,miss_hoover
3406,jimbo_jones
3407,gil
3408,disco_stu
3409,lenny_leonard
3410,krusty_the_clown
3411,marge_simpson
3412,lunchlady_doris
3413,carl_carlson
3414,lenny_leonard
3415,principal_skinner
3416,otto_mann
3417,miss_hoover
3418,sideshow_bob
3419,bart_simpson
3420,maggie_simpson
3421,selma_bouvier
3422,patty_bouvier
3423,waylon_smithers
3424,miss_hoover
3425,chief_wiggum
3426,brandine_spuckler
3427,agnes_skinner
3428,lenny_leonard
3429,snake_jailbird
3430,principal_skinner
3431,edna_krabappel
3432,gary_chalmers
3433,otto_mann
3434,carl_carlson
3435,waylon_smithers
3436,fat_tony
3437,sideshow_mel
3438,barney_gumble
3439,ned_flanders
3440,marge_simpson
3441,homer_simpson
3442,troy_mcclure
3443,miss_hoover
3444,ralph_wiggum
3445,krusty_the_clown
3446,bart_simpson
3447,apu_nahasapeemapetilon
3448,ralph_wiggum
3449,bart_simpson
3450,kent_brockman
3451,jimbo_jones
3452,duff_man
3453,principal_skinner
3454,disco_stu
3455,principal_skinner
3456,homer_simpson
3457,gil
3458,martin_prince
3459,nelson_muntz
3460,patty_bouvier
3461,rainier_wolfcastle
3462,duff_man
3463,duff_man
3464,bart_simpson
3465,groundskeeper_willie
3466,selma_bouvier
3467,moe_szyslak
3468,ralph_wiggum
3469,moe_szyslak
3470,rainier_wolfcastle
3471,disco_stu
3472,edna_krabappel
3473,ned_flanders
3474,rainier_wolfcastle
3475,lenny_leonard
3476,ned_flanders
3477,bart_simpson
3478,agnes_skinner
3479,milhouse_van_houten
3480,kent_brockman
3481,gary_chalmers
3482,ralph_wiggum
3483,sideshow_mel
3484,homer_simpson
3485,nelson_muntz
3486,kearney_zzyzwicz
3487,disco_stu
3488,homer_simpson
3489,rainier_wolfcastle
3490,kent_brockman
3491,barney_gumble
3492,lisa_simpson
3493,lionel_hutz
3494,timothy_lovejoy
3495,rainier_wolfcastle
3496,ralph_wiggum
3497,agnes_skinner
3498,jimbo_jones
3499,rainier_wolfcastle
3500,lenny_leonard
3501,selma_bouvier
3502,homer_simpson
3503,troy_mcclure
3504,moe_szyslak
3505,sideshow_mel
3506,principal_skinner
3507,krusty_the_clown
3508,charles_montgomery_burns
3509,groundskeeper_willie
3510,agnes_skinner
3511,jimbo_jones
3512,charles_montgomery_burns
3513,patty_bouvier
3514,patty_bouvier
3515,moe_szyslak
3516,gary_chalmers
3517,kent_brockman
3518,troy_mcclure
3519,mayor_quimby
3520,disco_stu
3521,kent_brockman
3522,martin_prince
3523,professor_john_frink
3524,principal_skinner
3525,moe_szyslak
3526,maggie_simpson
3527,sideshow_mel
3528,selma_bouvier
3529,mayor_quimby
3530,dolph_starbeam
3531,rainier_wolfcastle
3532,miss_hoover
3533,sideshow_bob
3534,principal_skinner
3535,troy_mcclure
3536,martin_prince
3537,troy_mcclure
3538,barney_gumble
3539,waylon_smithers
3540,lunchlady_doris
3541,lionel_hutz
3542,troy_mcclure
3543,kearney_zzyzwicz
3544,maggie_simpson
3545,milhouse_van_houten
3546,lisa_simpson
3547,lenny_leonard
3548,lisa_simpson
3549,lisa_simpson
3550,agnes_skinner
3551,troy_mcclure
3552,rainier_wolfcastle
3553,krusty_the_clown
3554,kent_brockman
3555,lionel_hutz
3556,otto_mann
3557,agnes_skinner
3558,mayor_quimby
3559,miss_hoover
3560,professor_john_frink
3561,kent_brockman
3562,agnes_skinner
3563,groundskeeper_willie
3564,lisa_simpson
3565,lionel_hutz
3566,snake_jailbird
3567,barney_gumble
3568,duff_man
3569,barney_gumble
3570,rainier_wolfcastle
3571,comic_book_guy
3572,cletus_spuckler
3573,barney_gumble
3574,nelson_muntz
3575,carl_carlson
3576,cletus_spuckler
3577,gil
3578,dolph_starbeam
3579,maggie_simpson
3580,lisa_simpson
3581,sideshow_mel
3582,jimbo_jones
3583,milhouse_van_houten
3584,disco_stu
3585,gary_chalmers
3586,apu_nahasapeemapetilon
3587,bart_simpson
3588,moe_szyslak
3589,troy_mcclure
3590,waylon_smithers
3591,miss_hoover
3592,nelson_muntz
3593,agnes_skinner
3594,snake_jailbird
3595,brandine_spuckler
3596,nelson_muntz
3597,kent_brockman
3598,gary_chalmers
3599,lionel_hutz
3600,cletus_spuckler
3601,lunchlady_doris
3602,cletus_spuckler
3603,timothy_lovejoy
3604,bart_simpson
3605,edna_krabappel
3606,jimbo_jones
3607,ralph_wiggum
3608,apu_nahasapeemapetilon
3609,professor_john_frink
3610,milhouse_van_houten
3611,ralph_wiggum
3612,fat_tony
